date,close,return,momentum_20d_positive,pos_BuyHold,ret_BuyHold,equity_BuyHold,event_BDE,pos_BDE,ret_BDE,equity_BDE,event_CSW,pos_CSW,ret_CSW,equity_CSW,event_SADF,pos_SADF,ret_SADF,equity_SADF,event_QADF,pos_QADF,ret_QADF,equity_QADF,event_CADF,pos_CADF,ret_CADF,equity_CADF,event_SMT,pos_SMT,ret_SMT,equity_SMT,event_Consensus,pos_Consensus,ret_Consensus,equity_Consensus
2024-10-21,166.17,-0.007347670250896221,True,1.0,-0.007347670250896221,50.37744429286037,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
2024-10-22,167.59,0.008545465487151738,True,1.0,0.008545465487151738,50.807943004395916,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-23,170.85,0.019452234620203956,True,1.0,0.019452234620203956,51.79627103228738,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-24,177.19,0.03710857477319296,True,1.0,0.03710857477319296,53.71835682886158,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-25,164.9,-0.06936057339578983,True,1.0,-0.06936057339578983,49.9924207973321,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
2024-10-26,170.88,0.03626440266828368,True,1.0,0.03626440266828368,51.805366075488834,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-27,176.63,0.033649344569288475,True,1.0,0.033649344569288475,53.54858268910109,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-28,178.29,0.009398176980127904,True,1.0,0.009398176980127904,54.05184174624827,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-29,179.42,0.0063379886701440125,True,1.0,0.0063379886701440125,54.39442170683641,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-30,174.87,-0.025359491695463032,True,1.0,-0.025359491695463032,53.01500682128238,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
