date,close,logp,bde,csw_excess,sadf,qadf,cadf,smt,hmm_state,hmm_bull_flag,bde_retro_flag,csw_retro_flag,sadf_retro_flag,smt_retro_flag,family_count_retro,consensus_retro,bde_online_flag,csw_online_flag,sadf_online_flag,smt_online_flag,family_count_online,consensus_online
2018-04-02,385.05,5.953373195985259,0.5347310334668357,-0.5104321021787221,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-03,415.01,6.028302616325927,0.41443073410966824,-0.7667128045809801,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,378.16,5.935317386484981,0.2864358929959275,-0.5550049454536872,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,381.22,5.943376636300927,0.16408261504805796,-0.6135497900865468,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06,368.89,5.910498496617971,0.0420492807593105,-0.5615100966077256,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,384.51,5.951969796409842,-0.07077197405880423,-0.7071019088579904,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,400.4,5.992464047441065,-0.17522793285256272,-0.8456689827593928,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,399.44,5.990063566192354,-0.27682095928325734,-0.8683123728313507,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,416.07,6.030853515336354,-0.3708207449738744,-0.9731818570027877,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,429.52,6.062668306114314,-0.45871341711694297,-1.0437223930124686,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,495.67,6.205910382718996,-0.5285612156576185,0.05427951660673713,,,,,-1,0,0,1,0,0,1,0,0,1,0,0,1,0
2018-04-13,495.11,6.204779960103212,-0.5971478970548719,-0.7547622454520724,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,502.68,6.219953784746944,-0.6627291368678772,-0.8979748880682752,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-15,533.88,6.280171094605951,-0.7205298636281118,-0.7020359157608622,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-16,511.46,6.23726938096527,-0.7820163129236215,-1.0321204654929934,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-17,502.56,6.219715035790337,-0.8442860356568743,-1.2033844948298162,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,526.09,6.265472300762916,-0.9004922497214878,-1.0752493549638218,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-19,568.14,6.342367867223464,-0.9475345367448035,-0.8238703924769568,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
